8.7420 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1440, 900]. Using actual size
9.5136 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f92c4efe370>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f92c4efe310>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f92c4efe160>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f92c51b6a90>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.5138 	EXP 	window1: mouseVisible = True
9.5138 	EXP 	window1: backgroundImage = ''
9.5138 	EXP 	window1: backgroundFit = 'none'
9.5163 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
9.5164 	EXP 	window1: recordFrameIntervals = False
9.6799 	EXP 	window1: recordFrameIntervals = True
9.8624 	EXP 	Screen (0) actual frame rate measured at 60.25Hz
9.8624 	EXP 	window1: recordFrameIntervals = False
9.8636 	EXP 	window1: mouseVisible = False
12.5164 	EXP 	DRM_HieuLe: status = STARTED
12.5170 	EXP 	window1: mouseVisible = True
12.5663 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.5666 	EXP 	window1: mouseVisible = True
12.5886 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.5887 	EXP 	window1: mouseVisible = True
12.5900 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5901 	EXP 	window1: mouseVisible = True
12.5918 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5919 	EXP 	window1: mouseVisible = True
12.5971 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
12.5972 	EXP 	window1: mouseVisible = True
12.5984 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5986 	EXP 	window1: mouseVisible = True
12.6050 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0187 	EXP 	text_4: autoDraw = True
1.5149 	DATA 	Keypress: space
1.5207 	EXP 	text_4: autoDraw = False
1.5207 	EXP 	text_5: autoDraw = True
3.1172 	EXP 	Imported lists.xlsx as conditions, 10 conditions, 2 params
3.1179 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
3.1181 	EXP 	New trial (rep=0, index=0): {'encoding_list': 'encoding_list1.xlsx', 'recall_list': 'recall_list1.xlsx'}
3.1238 	EXP 	Imported encoding_list1.xlsx as conditions, 10 conditions, 1 params
3.1242 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
3.1244 	EXP 	New trial (rep=0, index=0): {'word': 'temper'}
3.1282 	DATA 	Keypress: return
3.1321 	EXP 	text_5: autoDraw = False
3.1321 	EXP 	text: height = 0.05
3.1321 	EXP 	text: height = 0.05
3.1321 	EXP 	text: height = 0.05
3.1321 	EXP 	text: text = 'temper'
4.1243 	EXP 	text: autoDraw = True
5.1244 	EXP 	text: autoDraw = False
5.1244 	EXP 	text: autoDraw = False
5.1244 	EXP 	text_7: autoDraw = True
6.1089 	EXP 	New trial (rep=0, index=1): {'word': 'hate'}
6.1244 	EXP 	text_7: autoDraw = False
6.1244 	EXP 	text_7: autoDraw = False
6.1244 	EXP 	text: height = 0.05
6.1244 	EXP 	text: height = 0.05
6.1244 	EXP 	text: height = 0.05
6.1244 	EXP 	text: text = 'hate'
6.1244 	EXP 	text: autoDraw = True
7.1250 	EXP 	text: autoDraw = False
7.1250 	EXP 	text: autoDraw = False
7.1250 	EXP 	text_7: autoDraw = True
8.1085 	EXP 	New trial (rep=0, index=2): {'word': 'emotion'}
8.1252 	EXP 	text_7: autoDraw = False
8.1252 	EXP 	text_7: autoDraw = False
8.1252 	EXP 	text: height = 0.05
8.1252 	EXP 	text: height = 0.05
8.1252 	EXP 	text: height = 0.05
8.1252 	EXP 	text: text = 'emotion'
8.1252 	EXP 	text: autoDraw = True
9.1245 	EXP 	text: autoDraw = False
9.1245 	EXP 	text: autoDraw = False
9.1245 	EXP 	text_7: autoDraw = True
10.1082 	EXP 	New trial (rep=0, index=3): {'word': 'fear'}
10.1250 	EXP 	text_7: autoDraw = False
10.1250 	EXP 	text_7: autoDraw = False
10.1250 	EXP 	text: height = 0.05
10.1250 	EXP 	text: height = 0.05
10.1250 	EXP 	text: height = 0.05
10.1250 	EXP 	text: text = 'fear'
10.1250 	EXP 	text: autoDraw = True
11.1246 	EXP 	text: autoDraw = False
11.1246 	EXP 	text: autoDraw = False
11.1246 	EXP 	text_7: autoDraw = True
12.1088 	EXP 	New trial (rep=0, index=4): {'word': 'hatred'}
12.1245 	EXP 	text_7: autoDraw = False
12.1245 	EXP 	text_7: autoDraw = False
12.1245 	EXP 	text: height = 0.05
12.1245 	EXP 	text: height = 0.05
12.1245 	EXP 	text: height = 0.05
12.1245 	EXP 	text: text = 'hatred'
12.1245 	EXP 	text: autoDraw = True
13.1248 	EXP 	text: autoDraw = False
13.1248 	EXP 	text: autoDraw = False
13.1248 	EXP 	text_7: autoDraw = True
14.1085 	EXP 	New trial (rep=0, index=5): {'word': 'fight'}
14.1246 	EXP 	text_7: autoDraw = False
14.1246 	EXP 	text_7: autoDraw = False
14.1246 	EXP 	text: height = 0.05
14.1246 	EXP 	text: height = 0.05
14.1246 	EXP 	text: height = 0.05
14.1246 	EXP 	text: text = 'fight'
14.1246 	EXP 	text: autoDraw = True
15.1248 	EXP 	text: autoDraw = False
15.1248 	EXP 	text: autoDraw = False
15.1248 	EXP 	text_7: autoDraw = True
16.1089 	EXP 	New trial (rep=0, index=6): {'word': 'wrath'}
16.1244 	EXP 	text_7: autoDraw = False
16.1244 	EXP 	text_7: autoDraw = False
16.1244 	EXP 	text: height = 0.05
16.1244 	EXP 	text: height = 0.05
16.1244 	EXP 	text: height = 0.05
16.1244 	EXP 	text: text = 'wrath'
16.1244 	EXP 	text: autoDraw = True
17.1249 	EXP 	text: autoDraw = False
17.1249 	EXP 	text: autoDraw = False
17.1249 	EXP 	text_7: autoDraw = True
18.1089 	EXP 	New trial (rep=0, index=7): {'word': 'fury'}
18.1247 	EXP 	text_7: autoDraw = False
18.1247 	EXP 	text_7: autoDraw = False
18.1247 	EXP 	text: height = 0.05
18.1247 	EXP 	text: height = 0.05
18.1247 	EXP 	text: height = 0.05
18.1247 	EXP 	text: text = 'fury'
18.1247 	EXP 	text: autoDraw = True
19.1248 	EXP 	text: autoDraw = False
19.1248 	EXP 	text: autoDraw = False
19.1248 	EXP 	text_7: autoDraw = True
20.1087 	EXP 	New trial (rep=0, index=8): {'word': 'enrage'}
20.1250 	EXP 	text_7: autoDraw = False
20.1250 	EXP 	text_7: autoDraw = False
20.1250 	EXP 	text: height = 0.05
20.1250 	EXP 	text: height = 0.05
20.1250 	EXP 	text: height = 0.05
20.1250 	EXP 	text: text = 'enrage'
20.1250 	EXP 	text: autoDraw = True
21.1248 	EXP 	text: autoDraw = False
21.1248 	EXP 	text: autoDraw = False
21.1248 	EXP 	text_7: autoDraw = True
22.1092 	EXP 	New trial (rep=0, index=9): {'word': 'mean'}
22.1252 	EXP 	text_7: autoDraw = False
22.1252 	EXP 	text_7: autoDraw = False
22.1252 	EXP 	text: height = 0.05
22.1252 	EXP 	text: height = 0.05
22.1252 	EXP 	text: height = 0.05
22.1252 	EXP 	text: text = 'mean'
22.1252 	EXP 	text: autoDraw = True
23.1245 	EXP 	text: autoDraw = False
23.1245 	EXP 	text: autoDraw = False
23.1245 	EXP 	text_7: autoDraw = True
24.1251 	EXP 	text_7: autoDraw = False
24.1251 	EXP 	text_7: autoDraw = False
24.1251 	EXP 	text_2: autoDraw = True
27.1221 	EXP 	Imported recall_list1.xlsx as conditions, 20 conditions, 4 params
27.1231 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
27.1233 	EXP 	New trial (rep=0, index=0): {'word': 'filter', 'new_old': 'new', 'correct': 'j', 'critical_word': 0}
27.1323 	EXP 	text_2: autoDraw = False
